mid,aid
1844,405
1844,3630
1844,952
1844,93
1844,3823
1844,3824
1845,51851
1845,51851
1845,79664
1845,79665
1845,79666
1845,51851
1845,21015
1845,79667
1845,9341
1846,64
1846,64
1846,64
1846,113526
1846,59
1846,2585
1846,54844
1846,108641
1846,7492
1847,568291
1847,568291
1847,568292
1847,568293
1847,568294
1847,568295
1848,18357
1848,58034
1848,2236
1848,5553
1848,58035
1848,27903
1848,2238
1848,56891
1848,16363
1848,1385880
1848,9153
1848,10710
1848,8381
1848,1462103
1848,60479
1848,1462104
1848,5335
1848,1411073
1849,48965
1849,48957
1849,21203
1849,48965
1849,21418
1849,48971
1849,1851
1849,48972
1849,19657
1850,87033
1851,97618
1851,97618
1851,1453445
1851,1453446
1851,1453446
1852,84714
1852,1203310
1852,84714
1852,107837
1852,115393
1852,1097495
1852,5724
1852,545376
1852,554927
1852,572168
1852,2867
1852,996401
1852,1203316
1852,4190
1853,55948
1853,10492
1853,133259
1854,3031
1854,183036
1854,237189
1854,55440
1855,1213162
1856,92561
1857,6400
1857,6400
1857,68602
1857,41332
1857,56905
1857,56906
1857,937912
1857,59479
1857,2952
1857,12637
1857,40835
1857,14915
1857,1394642
1858,62410
1858,46319
1858,46318
1858,64903
1858,62416
1858,66052
1858,66053
1858,28156
1858,66054
1858,46326
1859,119294
1859,119294
1859,119294
1859,554587
1859,119294
1860,123150
1860,143009
1860,123150
1861,7736
1861,7736
1861,112597
1862,2031
1862,2532
1862,11476
1862,21830
1862,1319412
1862,38413
1862,1319413
1862,21377
1862,57396
1862,64506
1862,49284
1862,57396
1862,2507
1863,8108
1863,8108
1863,4507
1863,4700
1863,12920
1863,43393
1863,27007
1864,16376
1864,16376
1865,22020
1866,58036
1866,58037
1866,21586
1866,10814
1866,58038
1866,5912
1866,5912
1866,33577
1866,43610
1866,950
1866,11401
1867,47924
1867,15776
1867,554582
1867,554583
1869,40230
1870,77919
1870,77919
1871,526847
1871,543662
1871,1397899
1872,172
1873,19684
1873,11453
1873,37127
1873,23331
1873,7728
1873,23332
1873,19993
1873,5996
1873,6796
1873,1304
1873,22706
1873,18073
1874,1069294
1874,1069295
1875,145134
1876,51984
1876,3431
1876,16939
1876,11712
1876,5322
1876,2212
1876,488
1876,1297
1876,1729
1876,10616
1876,8153
1876,17816
1876,41080
1876,19310
1876,5059
1876,13933
1876,21718
1876,6045
1876,9639
1876,21797
1876,1322087
1876,1324023
1876,1334782
1876,1392115
1876,969743
1876,14350
1876,1392116
1876,1392117
1876,81731
1876,1355530
1876,1392125
1876,7335
1876,1392126
1876,1391567
1876,1392127
1876,91891
1876,1392129
1876,1392130
1876,1392131
1876,1392132
1876,1049321
1876,1392133
1876,1392134
1876,1378236
1876,1392136
1876,970529
1876,9654
1876,1391583
1876,130533
1876,130533
1876,1392138
1876,1392139
1876,1325573
1876,1392141
1876,1392142
1876,1392143
1876,1392145
1876,1392148
1876,1392150
1876,1392151
1876,75231
1877,56983
1878,56714
1878,64311
1879,229519
1880,72624
1880,115133
1881,1447566
1881,50582
1881,1101341
1881,1237111
1881,1447342
1881,1447338
1881,1447568
1881,1447500
1881,1447467
1881,1447436
1881,1450317
1881,1205985
1881,1451691
1881,240779
1881,1451677
1881,1447554
1881,1447310
1881,1460439
1881,1460534
1881,1451676
1881,1447597
1881,1447400
1881,1460511
1881,1176956
1881,1461156
1881,1447541
1881,1451684
1881,1460488
1881,1447504
1881,1463874
1881,1447432
1881,1451683
1881,1460497
1881,1447493
1881,1460480
1881,1453612
1882,6046
1882,1705
1882,1706
1882,8676
1882,6046
1882,6046
1882,8676
1882,6489
1882,14749
1882,6050
1882,10833
1882,1338380
1882,14757
1882,6052
1882,8678
1882,14761
1882,14762
1882,6055
1882,8681
1882,14763
1882,14765
1882,14766
1882,14767
1882,14768
1882,14769
1882,14770
1882,14771
1882,6046
1882,8676
1882,15364
1882,54212
1882,54797
1882,15365
1882,56151
1882,5505
1883,6449
1883,58028
1883,6449
1883,639
1883,7200
1883,6449
1883,1259
1883,7202
1883,21012
1883,909
1884,280
1884,377
1884,19721
1884,19722
1884,280
1884,19724
1884,19727
1884,11072
1884,6347
1884,1303
1884,10855
1884,555
1884,8222
1884,1115023
1884,19725
1884,943964
1884,31493
1884,35483
1884,35485
1884,1472574
1884,19726
1885,35508
1885,57579
1885,57579
1885,56886
1885,20836
1885,59870
1885,59871
1886,258199
1886,65164
1886,65164
1887,13524
1887,172300
1887,566161
1888,2178
1888,2162
1888,18277
1888,47283
1888,10771
1889,95760
1889,224824
1889,95760
1889,76600
1889,76565
1889,552318
1889,552319
1889,552320
1889,71615
1889,552321
1889,552322
1889,46125
1889,552323
1889,552324
1890,85549
1890,85550
1891,206549
1891,206549
1892,12989
1892,7123
1892,20274
1892,12050
1892,5580
1892,10764
1892,1213
1892,120
1892,5584
1892,15842
1892,7123
1892,41590
1892,57076
1892,1115051
1892,69895
1892,69020
1892,1475026
1892,1471198
1892,2031
1892,2532
1893,4522
1893,4522
1893,4523
1893,1870
1893,4524
1893,4525
1893,4526
1893,4527
1893,4528
1893,4556
1893,4557
1893,4558
1893,4559
1893,4219
1893,4561
1893,4562
1893,4563
1893,3740
1893,4565
1894,8858
1894,31646
1894,4504
1894,8858
1894,14712
1894,1044
1894,7068
1895,25143
1895,43891
1895,12940
1895,40471
1895,13615
1895,13614
1895,13614
1895,13615
1896,588701
1896,25349
1896,12963
1896,43889
1897,75699
1897,75699
1898,33317
1899,1205453
1899,25349
1899,1205453
1900,110695
1902,1031288
1902,1031288
1903,93133
1903,93133
1903,93133
1903,932172
1903,932173
1903,62162
1903,34060
1903,34061
1903,932181
1903,932187
1904,91343
1904,91343
1905,4883
1905,4883
1906,5656
1906,5656
1907,66190
1907,66191
1907,12906
1907,66193
1907,37078
1907,66194
1907,66195
1907,69163
1907,1760
1907,50217
1907,1447301
1907,1448489
1907,1447343
1907,1448084
1907,1452489
1907,1447380
1907,1457930
1907,1447576
1907,1447368
1907,1397792
1907,1447375
1907,1447587
1907,1460487
1907,1113194
1907,1453513
1908,4575
1908,113756
1908,113756
1909,12523
1909,12524
1909,12629
1909,12524
1909,12631
1909,12632
1909,12633
1909,12634
1909,12635
1909,12637
1909,12638
1909,12639
1909,9968
1909,3989
1909,12228
1909,12524
1909,12627
1910,73282
1910,73289
1910,11269
1910,73290
1910,73291
1910,73292
1910,45119
1910,55982
1910,72470
1911,31024
1911,31025
1911,31026
1911,2043
1911,17144
1911,21068
1911,11372
1911,31027
1911,4952
1911,1260
1911,14341
1912,1884
1912,518
1912,5174
1912,2235
1912,2199
1912,6341
1912,5381
1912,5382
1912,1889
1912,5506
1912,6346
1913,67825
1913,67823
1913,67824
1913,29769
1913,65363
1913,67826
1913,2522
1913,31027
1913,67828
1913,2690
1913,18170
1913,69980
1913,1121033
1913,67821
1913,67822
1914,1232592
1914,1201090
1914,42304
1914,3189
1915,81749
1916,22461
1916,22461
1916,57719
1916,17231
1916,22461
1916,1781
1916,6390
1917,46082
1917,1323090
1917,1329759
1917,865
1917,865
1917,770
1917,869
1917,873
1917,876
1917,892
1917,894
1917,895
1917,896
1917,897
1917,898
1917,541
1917,899
1917,900
1917,903
1917,905
1917,906
1917,907
1917,605
1917,873
1917,876
1917,8387
1917,575143
1917,1400542
1917,1400543
1917,1400544
1917,1400545
1917,1400546
1917,497
1917,1400547
1917,1400548
1917,1395438
1917,1400549
1917,1400550
1917,14442
1917,21560
1917,959555
1917,6878
1917,1378749
1917,1400553
1917,46592
1917,1389585
1917,1400554
1917,1400555
1917,1378168
1917,1377127
1917,1341857
1917,113044
1917,1338372
1917,7537
1917,1400556
1917,1400557
1917,3504
1917,15894
1917,1400558
1917,42034
1917,1378171
1917,1397846
1917,1400559
1917,1368872
1917,10365
1917,1400560
1917,1400561
1917,1400370
1917,84851
1917,1400562
1917,1400563
1917,1071437
1917,1400564
1917,1400565
1917,1400566
1917,10118
1917,24310
1917,1398970
1917,1398970
1917,20406
1917,1378240
1917,1398972
1917,1400733
1917,1367502
1917,1400734
1917,1388879
1917,1400735
1917,1400736
1917,1400737
1917,1400739
1917,1400740
1917,1400741
1917,1455613
1918,7187
1918,7187
1918,14346
1918,1091
1918,2585
1918,7714
1918,14322
1918,10765
1918,2533
1918,11001
1918,1592
1918,7715
1918,3806
1918,13304
1918,14348
1918,14349
1918,14350
1918,14352
1918,1108
1918,4699
1918,22816
1918,19241
1918,18924
1918,18923
1918,57526
1918,4696
1918,225499
1918,1367535
1918,1130137
1919,56714
1919,66219
1919,66218
1920,1705
1920,1706
1920,58034
1920,50583
1920,1760
1920,13622
1920,44993
1920,16154
1920,2212
1920,490
1920,4600
1920,1453594
1920,1231241
1920,2215
1920,6877
1920,21070
1920,8705
1920,13588
1920,1319404
1920,1412188
1920,936194
1920,1478848
1920,1401758
1920,1400849
1920,1424155
1920,1478854
1920,1341856
1920,1116937
1920,1440822
1920,143915
1920,26988
1920,1424172
1920,1354803
1920,1478856
1920,1335873
1920,1478857
1920,1478858
1920,25453
1920,1478860
1920,10632
1921,6431
1921,6433
1921,6377
1921,4867
1921,6434
1921,6435
1921,6436
1921,6431
1921,6432
1921,6433
1922,1030414
1922,1030415
1923,7395
1923,7396
1923,7397
1923,7398
1923,7405
1923,7406
1923,7407
1923,7408
1923,7409
1923,7395
1923,7396
1923,7413
1923,7414
1923,7415
1923,7416
1923,7417
1923,7418
1923,6114
1923,6114
1923,7396
1923,7395
1923,7412
1923,7411
1923,139767
1924,44763
1924,44763
1924,65501
1924,44763
1924,44763
1924,65502
1925,14643
1925,102503
1925,102504
1925,102503
1925,1192628
1925,4350
1926,145605
1926,34740
1927,2000
1927,2001
1927,2003
1927,2004
1927,1557
1927,2005
1927,2006
1927,2085
1927,67807
1927,1102214
1927,30268
1927,1552
1927,31764
1927,70
1927,2003
1927,67807
1928,18739
1928,21311
1928,18739
1928,88579
1928,1372529
1928,120449
1928,21311
1928,3249
1928,89218
1928,1009388
1929,9062
1929,9064
1929,27969
1929,34740
1929,27899
1929,81932
1929,3637
1930,72061
1930,12718
1930,12718
1930,563119
1931,72061
1931,72062
1931,4297
1931,72063
1931,72064
1931,72065
1931,1497
1931,72066
1931,2005
1931,72067
1932,93906
1932,149117
1933,49214
1933,67427
1933,114367
1934,2662
1934,19019
1934,19019
1934,144060
1934,30523
1935,8500
1935,116326
1935,145845
1935,8502
1935,8503
1935,14648
1935,38250
1935,8506
1935,44878
1935,8508
1935,8509
1936,10001
1936,115849
1936,14857
1936,33273
1936,14859
1937,30008
1937,131408
1937,141611
1937,30008
1937,30008
1937,109413
1937,120030
1937,1025725
1937,14726
1937,8622
1937,1025726
1937,10521
1937,30013
1937,4350
1937,7689
1937,85857
1937,8627
1937,1025729
1938,3146
1938,101485
1938,8617
1938,3146
1938,8617
1938,7647
1938,8620
1938,4350
1938,3159
1938,8622
1938,120450
1938,10521
1938,1027339
1938,7689
1938,1027349
1938,1027356
1938,14973
1939,10001
1939,13569
1939,3386
1939,13570
1939,13571
1939,8504
1939,4102
1939,13572
1939,6358
1939,13574
1939,13575
1939,12349
1940,2746
1940,30523
1940,1298317
1940,8502
1940,8503
1940,14648
1940,8507
1940,3358
1940,1335586
1940,8508
1940,1352668
1940,26175
1941,3359
1941,6210
1941,3359
1942,14875
1942,18799
1942,14875
1943,8636
1943,97183
1943,97184
1943,97183
1943,97184
1944,4065
1944,55868
1944,20600
1944,16748
1944,6452
1944,4083
1944,64118
1944,116849
1944,55868
1945,2746
1945,9850
1945,6594
1945,9851
1945,5261
1945,9852
1945,8506
1945,9854
1945,5259
1945,9850
1945,1125636
1946,67451
1946,31498
1947,18868
1947,1744
1947,1744
1947,18868
1947,17665
1947,18868
1947,17665
1947,2637
1948,32765
1948,33323
1948,45461
1948,14930
1948,36967
1948,33323
1948,45461
1949,4065
1949,13317
1949,4065
1949,13319
1949,3535
1949,9867
1949,6604
1949,13320
1949,6584
1949,13321
1949,13322
1949,13323
1949,13317
1949,958171
1949,10011
1950,66066
1950,13563
1950,6779
1950,14523
1950,13301
1950,7067
1950,4964
1950,1263
1951,15378
1951,3557
1951,9903
1951,6601
1951,10339
1952,19304
1952,14677
1952,30570
1952,30571
1952,16298
1952,2289
1952,30578
1952,6571
1952,30580
1953,15175
1953,6483
1953,15176
1953,14054
1953,15177
1953,15178
1953,16331
1953,15181
1953,15182
1953,852
1954,16513
1954,16483
1954,16514
1954,11472
1954,10494
1954,14843
1954,16515
1954,16516
1954,16517
1954,10064
1954,16518
1954,16519
1954,16520
1954,16521
1954,16522
1955,6729
1955,6729
1955,71243
1955,34693
1955,3569
1955,852
1956,4135
1956,4184
1956,91365
1956,7630
1956,70244
1956,67897
1956,91366
1956,91367
1956,13304
1956,4150
1956,4184
1956,91368
1956,12848
1956,1527
1956,10468
1957,58220
1957,14957
1957,8967
1957,58221
1957,10639
1957,5056
1957,14957
1957,14696
1957,2359
1957,118927
1958,3388
1958,3388
1958,1807
1958,3388
1958,32398
1958,10765
1958,3175
1959,2226
1959,10634
1959,10635
1959,10636
1959,10637
1959,2226
1959,10639
1959,1531
1959,7068
1959,10640
1959,2241
1959,668
1959,10641
1959,10642
1959,7789
1959,10643
1959,10644
1959,5671
1959,10645
1959,10646
1959,2289
1960,4956
1960,11379
1960,2721
1960,11380
1960,11381
1960,11382
1960,3078
1960,7202
1960,11383
1960,11384
1960,11385
1960,11386
1960,4956
1960,11387
1960,1155
1960,11388
1960,11400
1961,8246
1961,5143
1961,5144
1961,5162
1961,3804
1961,3805
1961,2211
1961,5163
1961,5164
1961,947
1961,2702
1961,5166
1961,949
1961,5167
1961,1260
1961,4150
1961,2889
1961,602
1961,14436
1961,1463424
1962,5696
1962,5697
1962,5697
1962,5322
1962,5706
1962,5697
1962,5707
1962,1297
1962,947
1962,5708
1962,1732
1962,5709
1962,3188
1962,945
1962,5710
1962,5712
1962,572622
1963,1243
1963,1243
1963,68936
1963,69571
1963,6993
1963,6994
1963,14929
1963,10468
1963,69572
1963,69573
1963,68942
1964,6349
1964,6350
1964,6351
1964,6349
1964,6356
1964,3097
1964,6357
1964,5262
1964,1156
1964,6358
1964,6359
1964,5493
1964,95864
1965,31493
1965,31493
1965,1017996
1965,82776
1965,196769
1965,1632
1965,66810
1965,1017997
1965,1017998
1965,53763
1965,1017999
1965,1018000
1966,78188
1966,78188
1967,55983
1967,236923
1967,55983
1967,1
1967,7020
1967,70773
1967,21516
1967,8943
1967,10495
1967,961211
1967,10707
1968,11505
1968,11505
1968,11505
1968,21643
1968,21644
1968,3031
1968,6453
1968,1097
1968,21645
1968,21646
1968,7719
1968,56738
1968,950463
1968,1117353
1969,62020
1969,62021
1969,5140
1969,13663
1969,62022
1969,13665
1969,19155
1969,13670
1969,62023
1969,62024
1969,62025
1970,26713
1970,26713
1970,5140
1970,4027
1970,62894
1970,13663
1970,5140
1970,62022
1970,5628
1970,51758
1970,62896
1970,21362
1970,1452932
1971,16938
1971,5140
1971,4723
1971,63920
1971,63921
1971,62022
1971,13668
1971,13663
1971,56891
1971,63922
1971,63923
1971,63924
1971,16651
1971,63925
1971,62896
1972,2042
1972,5140
1972,58726
1972,35087
1972,13663
1972,13668
1972,64037
1972,24954
1972,2044
1972,64038
1972,62896
1973,56891
1973,5140
1973,4767
1973,4767
1973,13663
1973,12106
1973,58438
1973,6117
1973,16534
1974,35475
1974,38685
1974,35475
1974,20953
1974,38686
1974,38687
1974,38688
1974,1011611
1974,58712
1974,11161
1974,1206164
1974,1206164
1974,1011593
1974,1318075
1974,11161
1974,107373
1974,19252
1974,19253
1974,35475
1974,38685
1975,58712
1975,58713
1975,58712
1975,20953
1975,37933
1975,58715
1976,58712
1976,49284
1976,58809
1976,58713
1976,38685
1976,58810
1976,58811
1976,20953
1976,58812
1976,13810
1976,58712
1977,49284
1977,58816
1977,58817
1977,38685
1977,20953
1977,58818
1977,64195
1977,64196
1978,58822
1978,49284
1978,58809
1978,38685
1978,20953
1978,58826
1978,12970
1978,58822
1978,158054
1979,63550
1979,15489
1979,63550
1979,20953
1979,64204
1979,12970
1980,64722
1980,49284
1980,64723
1980,64724
1980,64725
1980,64726
1980,20953
1980,23860
1980,35165
1980,64727
1980,64728
1980,64729
1981,64735
1981,64736
1981,64724
1981,64735
1981,23860
1981,22544
1981,8751
1982,11770
1982,2161
1982,2161
1982,1060
1982,11776
1982,11777
1982,11777
1982,11779
1982,15487
1982,15489
1982,15492
1982,15494
1982,15496
1982,11770
1982,11770
1983,33341
1983,11770
1983,2161
1983,66203
1983,11770
1983,2161
1983,13667
1983,64059
1983,11770
1983,15445
1983,1060
1983,898
1983,68841
1984,11777
1984,11770
1984,2161
1984,13667
1984,64059
1984,11770
1984,15445
1984,1060
1984,66204
1984,11777
1984,101427
1985,56998
1985,56452
1985,66203
1985,652
1985,15445
1985,20823
1985,6390
1986,32813
1986,69138
1986,32813
1986,69139
1986,66203
1986,69140
1986,15445
1986,69141
1986,69142
1986,69143
1987,44130
1987,66140
1987,1221561
1987,35329
1987,12700
1987,12701
1987,57668
1987,1383991
1987,12704
1987,1015792
1987,1286357
1988,92438
1988,80523
1989,1327596
1989,80523
1989,35329
1989,35328
1989,80523
1989,35329
1989,35327
1989,1500047
1989,12700
1989,1085811
1989,59395
1989,12704
1989,1375601
1989,1500048
1990,180868
1990,115179
1990,35328
1990,35329
1990,12700
1990,1204184
1990,12703
1990,107418
1991,64796
1991,65677
1991,65678
1991,64796
1991,13596
1991,65681
1991,2287
1991,65682
1991,4981
1992,65678
1992,65677
1992,14654
1992,13596
1992,5912
1992,1919
1992,4981
1993,28976
1993,65677
1993,14654
1993,13596
1993,68498
1993,68499
1993,26714
1993,68500
1993,27583
1994,10051
1994,488
1994,10056
1994,10058
1994,664
1994,488
1994,1760
1994,2507
1994,493
1994,597
1994,598
1994,599
1994,10064
1994,10065
1994,10066
1994,9337
1994,671
1994,10067
1994,10078
1994,9974
1994,1395269
1994,1100798
1994,489
1994,488
1994,1458349
1995,18069
1995,10056
1995,10058
1995,27963
1995,10056
1995,10058
1995,1760
1995,2082
1995,17399
1995,23914
1995,23926
1995,1395269
1996,33094
1996,33094
1996,64821
1996,11772
1996,33094
1996,65681
1996,59443
1996,66756
1997,15175
1997,57922
1997,57922
1997,57922
1997,29342
1997,16331
1997,57924
1997,57925
1997,949
1997,222198
1997,1046
1997,1300903
1997,7537
1997,29654
1997,1052763
1997,12848
1997,1437273
1997,14539
1997,70778
1997,15182
1997,16552
1997,1052765
1997,1437276
1997,1437277
1998,19665
1998,1259
1998,19665
1998,11061
1998,25633
1998,70113
1998,1184780
1998,12846
1999,57922
1999,14019
1999,57922
1999,40052
1999,70750
2000,7187
2000,1108
2000,7187
2000,1091
2000,2585
2000,7714
2000,5582
2000,2523
2000,3806
2000,13304
2000,8867
2000,14311
2000,14337
2001,7187
2001,1108
2001,737
2001,7187
2001,1091
2001,4699
2001,2585
2001,7714
2001,14322
2001,5582
2001,2523
2001,3806
2001,11658
2001,13304
2001,14323
2001,8867
2001,14337
2001,65619
2001,10810
2002,7187
2002,7187
2002,737
2002,61
2002,1091
2002,14335
2002,14336
2002,14337
2002,4699
2002,2585
2002,11370
2002,7714
2002,14322
2002,2209
2002,14339
2002,14340
2002,3806
2002,10064
2002,14341
2002,14342
2003,10965
2003,16154
2003,488
2003,1760
2003,16155
2003,16156
2003,16157
2003,16158
2003,10064
2003,9968
2003,16159
2003,16160
2003,671
2003,16161
2003,16162
2003,16163
2003,16164
2003,4600
2004,10965
2004,16154
2004,488
2004,1760
2004,16156
2004,13584
2004,16175
2004,3806
2004,10064
2004,3988
2004,16176
2004,13589
2004,16177
2004,16178
2004,16179
2004,16163
2004,4600
2005,7187
2005,10965
2005,7199
2005,7187
2005,489
2005,664
2005,488
2005,10771
2005,14642
2005,493
2005,488
2006,18456
2006,1706
2006,1705
2006,1706
2006,57377
2006,10702
2006,57378
2006,1705
2006,2986
2006,11813
2006,8701
2006,2212
2006,488
2006,1729
2006,10709
2006,17399
2007,27038
2007,120606
2007,68602
2007,6590
2007,120607
2007,15248
2007,6468
2007,3954
2007,1035941
2007,1035941
2008,1725
2008,3335
2008,82829
2008,545569
2008,13931
2008,57087
2009,2087
2009,71238
2009,18591
2009,71239
2009,58249
2009,1762
2009,10151
2009,7511
2009,1496857
2010,67
2010,68
2010,68
2010,69
2010,68
2010,70
2010,71
2010,2798
2010,157
2010,20536
2010,5030
2010,12320
2010,12369
2010,13887
2011,24
2011,24
2011,24
2011,1059
2011,1058
2011,1060
2011,37
2011,496
2011,598
2011,751
2011,752
2011,1061
2011,38
2011,1058
2011,1058
2011,489
2011,664
2011,488
2011,1058
2011,15843
2011,602
2011,498
2011,1162118
2011,1358074
2011,76701
2011,1358075
2011,1358076
2011,30
2012,24
2012,1059
2012,1058
2012,1058
2012,24
2012,1060
2012,37
2012,1061
2012,38
2012,496
2012,598
2012,751
2012,752
2012,24
2012,1058
2012,489
2012,664
2012,488
2012,1058
2012,15843
2012,8679
2012,1171347
2012,498
2013,7501
2013,6855
2013,844
2013,6779
2013,7506
2013,7507
2013,7508
2013,491
2013,7509
2013,7510
2013,7511
2013,7512
2013,7513
2013,7514
2013,7515
2014,47893
2015,5834
2015,5836
2015,82568
2016,15657
2016,62755
2016,12863
2016,1423959
2017,109452
2017,83126
2017,109453
2017,64867
2017,57337
2017,5840
2017,109454
2017,14493
2017,109455
2017,109456
2017,8586
2018,5446
2018,31017
2018,2106
2018,5468
2018,5690
2018,5691
2018,150003
2018,11427
2018,11428
2018,160942
2018,31017
2018,564042
2018,148258
2018,61751
2018,1115031
2018,555753
2018,148822
2018,5466
2018,31021
2019,5026
2019,7449
2019,20827
2019,5026
2019,20832
2020,3224
2020,12954
2020,12955
2020,1528
2020,1301
2020,1301
2020,11386
2020,5491
2020,12961
2020,11879
2020,12952
2020,11879
2021,5602
2021,12506
2021,5602
2021,5398
2021,12507
2021,553937
2021,12508
2021,5629
2021,12509
2021,3275
2021,12510
2021,4710
2021,12511
2021,12512
2021,2530
2021,1391387
2021,8928
2021,16595
2021,1427532
2021,27205
2021,1427533
2021,1427534
2021,1427535
2021,1219991
2021,1427536
2021,8382
2021,1338884
2021,1427537
2021,1427538
2021,1335122
2021,1117303
2021,56765
2021,15893
2021,928942
2021,1378171
2021,55229
2021,92229
2021,1427541
2021,1427542
2021,1427543
2021,1427544
2021,1427545
2021,3179
2021,1427546
2021,1427547
2022,1032
2022,65844
2022,1035
2022,7170
2022,58084
2022,39624
2022,3769
2022,3661
2023,1776
2023,1776
2023,2870
2023,3219
2023,3220
2023,3221
2023,3222
2023,2871
2023,3083
2023,1776
2023,3097
2023,2874
2023,2872
2023,3274
2023,2988
2023,154
2023,3275
2023,3276
2023,2875
2023,3277
2023,3278
2023,3083
2023,1776
2024,16939
2024,16939
2024,952018
2024,10392
2024,6468
2024,512
2024,137215
2024,153
2024,3965
2024,62517
2024,948223
2024,1144720
2024,1144721
2024,46361
2024,11699
2025,7270
2025,3986
2025,59583
2025,7228
2025,1259
2025,37434
2025,59609
2025,6051
2025,53645
2025,1484
2025,474
2026,33316
2026,3228
2026,41587
2026,58327
2026,12633
2026,31175
2026,58328
2026,1410526
2027,12936
2027,12936
2027,15306
2027,15307
2027,59790
2027,21962
2027,51758
2028,488
2028,488
2028,9987
2028,6048
2028,284
2028,12832
2028,491
2028,492
2028,493
2028,2486
2028,7849
2028,498
2028,21983
2028,2210
2028,2215
2028,19291
2028,75804
2028,8401
2029,62514
2029,62514
2029,1001254
2029,151384
2029,991381
2029,74265
2030,125091
2030,125091
2030,1171131
2030,15164
2031,15657
2032,101773
2032,148705
2032,101767
2033,67604
2033,67624
2033,67630
2033,67628
2033,12863
2033,7182
2033,67631
2033,67611
2033,61795
2033,107274
2033,107274
2033,15774
2033,1455541
2033,1447376
2033,1447474
2034,12870
2034,958487
2034,12869
2034,1332195
2034,1332196
2034,12871
2034,14493
2034,1332198
2034,47893
2034,46619
2034,58004
2034,12863
2034,2289
2034,58007
2034,58008
2034,1404263
2034,1404256
2034,1404257
2034,5062
2034,1404258
2034,1404259
2034,137461
2034,1404264
2034,1404265
2034,78076
2034,67628
2034,15821
2034,1404266
2034,43891
2034,1304326
2034,1132695
2034,1404269
2034,1404270
2034,1404271
2035,5834
2035,5834
2035,5837
2035,57314
2035,608
2035,143773
2035,57337
2036,11809
2036,59954
2036,960811
2037,83413
2037,29715
2037,158858
2038,12863
2038,83413
2038,1242735
2039,186518
2039,106052
2039,114269
2040,101767
2041,29646
2041,72944
2041,1938
2041,12119
2041,68134
2041,571680
2041,12863
2042,54967
2042,32593
2042,18250
2042,2986
2042,58408
2042,66941
2042,7413
2042,1099
2042,21140
2043,5834
2043,52217
2044,51516
2045,30149
2045,71011
2045,86299
2045,56965
2045,876
2045,1729
2045,244
2045,20693
2045,101523
2045,102768
2045,1324933
2045,9153
2045,489
2045,664
2045,2211
2045,56648
2046,8876
2046,63892
2046,63893
2046,30855
2046,63894
2046,37
2046,35511
2046,12865
2046,63891
2046,92628
2046,15901
2046,6890
2046,62585
2047,5834
2047,120893
2048,15810
2048,61677
2048,61678
2048,15811
2048,61679
2048,61701
2048,15810
2048,57335
2048,61739
2048,61677
2048,61678
2048,61747
2048,15811
2048,61290
2048,61751
2048,61758
2048,61677
2048,1938
2048,61759
2048,61771
2048,61795
2048,1447376
2048,1447436
2048,1447474
2049,83413
2049,49962
2049,37877
2049,2106
2049,1281861
2049,1281863
2049,1281861
2050,15657
2050,62755
2050,12863
2050,58007
2050,68134
2051,15657
2051,87154
2051,87155
2051,62397
2052,65310
2052,61824
2052,59648
2052,2706
2052,13596
2052,2095
2052,4500
2052,2116
2052,2033
2052,13587
2052,13596
2052,61824
2053,8876
2053,27991
2053,27992
2053,52122
2053,4203
2053,68381
2053,68382
2053,19708
2053,11302
2053,27991
2053,11899
2053,20897
2053,16156
2053,56284
2053,45862
2054,45862
2054,2116
2054,1729
2054,12065
2054,4945
2054,52122
2054,2691
2054,19745
2054,1729
2054,2116
2054,13675
2054,37429
2054,136738
2054,136739
2054,13942
2054,1447483
2055,101767
2055,83131
2055,101771
2055,12863
2055,101773
2055,87154
2055,87155
2055,101775
2056,5834
2056,83126
2057,89685
2058,31710
2058,376
2058,8305
2058,58226
2058,58227
2058,37932
2058,53120
2058,58228
2058,5912
2058,8523
2058,6668
2059,17698
2059,17698
2059,29715
2059,11920
2059,56106
2059,17699
2059,37
2059,34484
2059,1060
2059,56106
2060,12987
2060,12987
2060,13429
2060,932023
2060,932024
2060,1004282
2060,13429
2060,25455
2060,12987
2060,12939
2061,115698
2062,226493
2062,226493
2062,53358
2062,17791
2062,1376048
2063,229263
2063,229263
2063,63898
2064,17087
2064,17087
2064,17087
2065,1243
2065,1243
2065,3658
2065,6993
2065,6994
2065,20967
2065,3097
2065,10440
2066,10146
2066,10147
2066,10148
2066,10149
2066,4345
2066,10150
2066,10151
2066,4349
2066,7338
2066,10153
2066,4313
2066,10154
2066,10155
2066,10156
2066,10157
2066,17763
2066,10147
2066,14971
2066,20097
2067,12238
2067,14002
2067,12238
2067,13317
2067,3778
2067,12238
2067,14003
2067,2704
2067,10079
2067,14004
2067,6791
2067,13321
2067,6584
2067,14005
2067,14006
2067,14007
2067,14010
2067,14009
2068,6648
2068,11905
2068,46870
2068,46871
2068,46872
2068,46873
2068,46874
2068,46875
2068,46876
2068,46877
2068,5996
2068,6648
2068,6648
2068,47061
2069,71732
2069,8483
2069,8483
2069,66941
2069,17765
2069,1177382
2069,11411
2070,5696
2070,8483
2070,1323935
2070,1323936
2070,31027
2070,2705
2070,19046
2070,9269
2071,1724
2071,28708
2071,19249
2071,28711
2071,28713
2071,28714
2071,28715
2071,1730
2071,28718
2071,22008
2072,11957
